_id,Year,State,Citizen Category,Ethnic Group,Value ('000)
2536,1998,KELANTAN,Malaysian citizens,Total Malaysian citizens,415
2537,1998,KELANTAN,Malaysian citizens,Bumiputera,357.3
2538,1998,KELANTAN,Malaysian citizens,Chinese,25.6
2539,1998,KELANTAN,Malaysian citizens,Indians,0.8
2540,1998,KELANTAN,Malaysian citizens,Others,31.3
2541,1998,KELANTAN,Non Malaysian citizens,N.A,15.7
2542,1998,MELAKA,Total of employed,N.A,242.4
2543,1998,MELAKA,Malaysian citizens,Total Malaysian citizens,227.4
2544,1998,MELAKA,Malaysian citizens,Bumiputera,114.9
2545,1998,MELAKA,Malaysian citizens,Chinese,80.3
2546,1998,MELAKA,Malaysian citizens,Indians,16.4
2547,1998,MELAKA,Malaysian citizens,Others,15.9
2548,1998,MELAKA,Non Malaysian citizens,N.A,15
2549,1998,N.SEMBILAN,Total of employed,N.A,304.4
2550,1998,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,282.3
2551,1998,N.SEMBILAN,Malaysian citizens,Bumiputera,148.9
2552,1998,N.SEMBILAN,Malaysian citizens,Chinese,80.1
2553,1998,N.SEMBILAN,Malaysian citizens,Indians,53
2554,1998,N.SEMBILAN,Malaysian citizens,Others,0.4
2555,1998,N.SEMBILAN,Non Malaysian citizens,N.A,22
2556,1998,PAHANG,Total of employed,N.A,364.9
2557,1998,PAHANG,Malaysian citizens,Total Malaysian citizens,342
2558,1998,PAHANG,Malaysian citizens,Bumiputera,248.7
2559,1998,PAHANG,Malaysian citizens,Chinese,73
2560,1998,PAHANG,Malaysian citizens,Indians,18.3
2561,1998,PAHANG,Malaysian citizens,Others,2
2562,1998,PAHANG,Non Malaysian citizens,N.A,22.9
2563,1998,P.PINANG,Total of employed,N.A,585.2
2564,1998,P.PINANG,Malaysian citizens,Total Malaysian citizens,537.6
2565,1998,P.PINANG,Malaysian citizens,Bumiputera,195.9
2566,1998,P.PINANG,Malaysian citizens,Chinese,268.9
2567,1998,P.PINANG,Malaysian citizens,Indians,62.2
2568,1998,P.PINANG,Malaysian citizens,Others,10.6
2569,1998,P.PINANG,Non Malaysian citizens,N.A,47.6
2570,1998,PERAK,Total of employed,N.A,685
2571,1998,PERAK,Malaysian citizens,Total Malaysian citizens,657
2572,1998,PERAK,Malaysian citizens,Bumiputera,333.4
2573,1998,PERAK,Malaysian citizens,Chinese,209.7
2574,1998,PERAK,Malaysian citizens,Indians,98.5
2575,1998,PERAK,Malaysian citizens,Others,15.3
2576,1998,PERAK,Non Malaysian citizens,N.A,28
2577,1998,PERLIS,Total of employed,N.A,71
2578,1998,PERLIS,Malaysian citizens,Total Malaysian citizens,69.7
2579,1998,PERLIS,Malaysian citizens,Bumiputera,50.5
2580,1998,PERLIS,Malaysian citizens,Chinese,10.2
2581,1998,PERLIS,Malaysian citizens,Indians,0.8
2582,1998,PERLIS,Malaysian citizens,Others,8.1
2583,1998,PERLIS,Non Malaysian citizens,N.A,1.3
2584,1998,SELANGOR,Total of employed,N.A,1430.4
2585,1998,SELANGOR,Malaysian citizens,Total Malaysian citizens,1285.6
2586,1998,SELANGOR,Malaysian citizens,Bumiputera,650.8
2587,1998,SELANGOR,Malaysian citizens,Chinese,404
2588,1998,SELANGOR,Malaysian citizens,Indians,194.8
2589,1998,SELANGOR,Malaysian citizens,Others,35.9
2590,1998,SELANGOR,Non Malaysian citizens,N.A,144.8
2591,1998,TERENGGANU,Total of employed,N.A,293.5
2592,1998,TERENGGANU,Malaysian citizens,Total Malaysian citizens,277.5
2593,1998,TERENGGANU,Malaysian citizens,Bumiputera,263.3
2594,1998,TERENGGANU,Malaysian citizens,Chinese,10.6
2595,1998,TERENGGANU,Malaysian citizens,Indians,0.6
2596,1998,TERENGGANU,Malaysian citizens,Others,2.9
2597,1998,TERENGGANU,Non Malaysian citizens,N.A,16
2598,1998,SABAH,Total of employed,N.A,1068.3
2599,1998,SABAH,Malaysian citizens,Total Malaysian citizens,646.1
2600,1998,SABAH,Malaysian citizens,Bumiputera,459
2601,1998,SABAH,Malaysian citizens,Chinese,120.7
2602,1998,SABAH,Malaysian citizens,Indians,2.2
2603,1998,SABAH,Malaysian citizens,Others,64.2
2604,1998,SABAH,Non Malaysian citizens,N.A,422.2
2605,1998,SARAWAK,Total of employed,N.A,824.3
2606,1998,SARAWAK,Malaysian citizens,Total Malaysian citizens,781.3
2607,1998,SARAWAK,Malaysian citizens,Bumiputera,556.4
2608,1998,SARAWAK,Malaysian citizens,Chinese,217.6
2609,1998,SARAWAK,Malaysian citizens,Indians,1.3
2610,1998,SARAWAK,Malaysian citizens,Others,6
2611,1998,SARAWAK,Non Malaysian citizens,N.A,43
2612,1998,W.P.KUALA LUMPUR,Total of employed,N.A,668.3
2613,1998,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,594.5
2614,1998,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,216.9
2615,1998,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,306.3
2616,1998,W.P.KUALA LUMPUR,Malaysian citizens,Indians,64.3
2617,1998,W.P.KUALA LUMPUR,Malaysian citizens,Others,6.9
2618,1998,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,73.9
2619,1998,W.P.LABUAN,Total of employed,N.A,37
2620,1998,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,24.8
2621,1998,W.P.LABUAN,Malaysian citizens,Bumiputera,17.5
2622,1998,W.P.LABUAN,Malaysian citizens,Chinese,5.2
2623,1998,W.P.LABUAN,Malaysian citizens,Indians,0.3
2624,1998,W.P.LABUAN,Malaysian citizens,Others,1.8
2625,1998,W.P.LABUAN,Non Malaysian citizens,N.A,12.2
2626,1997,MALAYSIA,Total of employed,N.A,8569.2
2627,1997,MALAYSIA,Malaysian citizens,Total Malaysian citizens,7623.8
2628,1997,MALAYSIA,Malaysian citizens,Bumiputera,4493.3
2629,1997,MALAYSIA,Malaysian citizens,Chinese,2268.9
2630,1997,MALAYSIA,Malaysian citizens,Indians,621.1
2631,1997,MALAYSIA,Malaysian citizens,Others,240.5
2632,1997,MALAYSIA,Non Malaysian citizens,N.A,945.3
2633,1997,JOHOR,Total of employed,N.A,1058.4
2634,1997,JOHOR,Malaysian citizens,Total Malaysian citizens,948.8
2635,1997,JOHOR,Malaysian citizens,Bumiputera,514.9
2636,1997,JOHOR,Malaysian citizens,Chinese,348
2637,1997,JOHOR,Malaysian citizens,Indians,78.4
2638,1997,JOHOR,Malaysian citizens,Others,7.5
2639,1997,JOHOR,Non Malaysian citizens,N.A,109.6
2640,1997,KEDAH,Total of employed,N.A,601.3
2641,1997,KEDAH,Malaysian citizens,Total Malaysian citizens,591.1
2642,1997,KEDAH,Malaysian citizens,Bumiputera,398.9
2643,1997,KEDAH,Malaysian citizens,Chinese,88.3
2644,1997,KEDAH,Malaysian citizens,Indians,44.2
2645,1997,KEDAH,Malaysian citizens,Others,59.7
2646,1997,KEDAH,Non Malaysian citizens,N.A,10.2
2647,1997,KELANTAN,Total of employed,N.A,413.7
2648,1997,KELANTAN,Malaysian citizens,Total Malaysian citizens,397.9
2649,1997,KELANTAN,Malaysian citizens,Bumiputera,358.8
2650,1997,KELANTAN,Malaysian citizens,Chinese,20.6
2651,1997,KELANTAN,Malaysian citizens,Indians,0.8
2652,1997,KELANTAN,Malaysian citizens,Others,17.7
2653,1997,KELANTAN,Non Malaysian citizens,N.A,15.8
2654,1997,MELAKA,Total of employed,N.A,257.1
2655,1997,MELAKA,Malaysian citizens,Total Malaysian citizens,238.8
2656,1997,MELAKA,Malaysian citizens,Bumiputera,130.3
2657,1997,MELAKA,Malaysian citizens,Chinese,76.5
2658,1997,MELAKA,Malaysian citizens,Indians,19.4
2659,1997,MELAKA,Malaysian citizens,Others,12.7
2660,1997,MELAKA,Non Malaysian citizens,N.A,18.4
2661,1997,N.SEMBILAN,Total of employed,N.A,307.6
2662,1997,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,285
2663,1997,N.SEMBILAN,Malaysian citizens,Bumiputera,141.5
2664,1997,N.SEMBILAN,Malaysian citizens,Chinese,92.4
2665,1997,N.SEMBILAN,Malaysian citizens,Indians,47.9
2666,1997,N.SEMBILAN,Malaysian citizens,Others,3.2
2667,1997,N.SEMBILAN,Non Malaysian citizens,N.A,22.6
2668,1997,PAHANG,Total of employed,N.A,395.4
2669,1997,PAHANG,Malaysian citizens,Total Malaysian citizens,365.3
2670,1997,PAHANG,Malaysian citizens,Bumiputera,264
2671,1997,PAHANG,Malaysian citizens,Chinese,73.3
2672,1997,PAHANG,Malaysian citizens,Indians,17.2
2673,1997,PAHANG,Malaysian citizens,Others,10.7
2674,1997,PAHANG,Non Malaysian citizens,N.A,30.2
2675,1997,P.PINANG,Total of employed,N.A,552
2676,1997,P.PINANG,Malaysian citizens,Total Malaysian citizens,511.4
2677,1997,P.PINANG,Malaysian citizens,Bumiputera,207.5
2678,1997,P.PINANG,Malaysian citizens,Chinese,239.6
2679,1997,P.PINANG,Malaysian citizens,Indians,56.1
2680,1997,P.PINANG,Malaysian citizens,Others,8.1
2681,1997,P.PINANG,Non Malaysian citizens,N.A,40.6
2682,1997,PERAK,Total of employed,N.A,744.2
2683,1997,PERAK,Malaysian citizens,Total Malaysian citizens,715.2
2684,1997,PERAK,Malaysian citizens,Bumiputera,354.3
2685,1997,PERAK,Malaysian citizens,Chinese,242.4
2686,1997,PERAK,Malaysian citizens,Indians,107.5
2687,1997,PERAK,Malaysian citizens,Others,10.9
2688,1997,PERAK,Non Malaysian citizens,N.A,29
2689,1997,PERLIS,Total of employed,N.A,70.1
2690,1997,PERLIS,Malaysian citizens,Total Malaysian citizens,69.5
2691,1997,PERLIS,Malaysian citizens,Bumiputera,54.3
2692,1997,PERLIS,Malaysian citizens,Chinese,9.9
2693,1997,PERLIS,Malaysian citizens,Indians,0.7
2694,1997,PERLIS,Malaysian citizens,Others,4.5
2695,1997,PERLIS,Non Malaysian citizens,N.A,0.7
2696,1997,SELANGOR,Total of employed,N.A,1329.9
2697,1997,SELANGOR,Malaysian citizens,Total Malaysian citizens,1211.9
2698,1997,SELANGOR,Malaysian citizens,Bumiputera,587.9
2699,1997,SELANGOR,Malaysian citizens,Chinese,411.6
2700,1997,SELANGOR,Malaysian citizens,Indians,186.2
2701,1997,SELANGOR,Malaysian citizens,Others,26.2
2702,1997,SELANGOR,Non Malaysian citizens,N.A,117.9
2703,1997,TERENGGANU,Total of employed,N.A,282.3
2704,1997,TERENGGANU,Malaysian citizens,Total Malaysian citizens,265.3
2705,1997,TERENGGANU,Malaysian citizens,Bumiputera,246.9
2706,1997,TERENGGANU,Malaysian citizens,Chinese,15.3
2707,1997,TERENGGANU,Malaysian citizens,Indians,0.6
2708,1997,TERENGGANU,Malaysian citizens,Others,2.5
2709,1997,TERENGGANU,Non Malaysian citizens,N.A,16.9
2710,1997,SABAH,Total of employed,N.A,1000.1
2711,1997,SABAH,Malaysian citizens,Total Malaysian citizens,594.1
2712,1997,SABAH,Malaysian citizens,Bumiputera,412.4
2713,1997,SABAH,Malaysian citizens,Chinese,117.6
2714,1997,SABAH,Malaysian citizens,Indians,2.4
2715,1997,SABAH,Malaysian citizens,Others,61.7
2716,1997,SABAH,Non Malaysian citizens,N.A,406
2717,1997,SARAWAK,Total of employed,N.A,831.5
2718,1997,SARAWAK,Malaysian citizens,Total Malaysian citizens,791.6
2719,1997,SARAWAK,Malaysian citizens,Bumiputera,563
2720,1997,SARAWAK,Malaysian citizens,Chinese,221
2721,1997,SARAWAK,Malaysian citizens,Indians,1.6
2722,1997,SARAWAK,Malaysian citizens,Others,6.1
2723,1997,SARAWAK,Non Malaysian citizens,N.A,39.9
2724,1997,W.P.KUALA LUMPUR,Total of employed,N.A,691
2725,1997,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,613.1
2726,1997,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,240.7
2727,1997,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,307.1
2728,1997,W.P.KUALA LUMPUR,Malaysian citizens,Indians,58
2729,1997,W.P.KUALA LUMPUR,Malaysian citizens,Others,7.3
2730,1997,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,77.9
2731,1997,W.P.LABUAN,Total of employed,N.A,34.7
2732,1997,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,25
2733,1997,W.P.LABUAN,Malaysian citizens,Bumiputera,17.8
2734,1997,W.P.LABUAN,Malaysian citizens,Chinese,5.2
2735,1997,W.P.LABUAN,Malaysian citizens,Indians,0.2
2736,1997,W.P.LABUAN,Malaysian citizens,Others,1.8
2737,1997,W.P.LABUAN,Non Malaysian citizens,N.A,9.7
2738,1996,MALAYSIA,Total of employed,N.A,8399.3
2739,1996,MALAYSIA,Malaysian citizens,Total Malaysian citizens,7499.1
2740,1996,MALAYSIA,Malaysian citizens,Bumiputera,4404.7
2741,1996,MALAYSIA,Malaysian citizens,Chinese,2231.9
2742,1996,MALAYSIA,Malaysian citizens,Indians,621.9
2743,1996,MALAYSIA,Malaysian citizens,Others,240.6
2744,1996,MALAYSIA,Non Malaysian citizens,N.A,900.2
2745,1996,JOHOR,Total of employed,N.A,996.7
2746,1996,JOHOR,Malaysian citizens,Total Malaysian citizens,885.4
2747,1996,JOHOR,Malaysian citizens,Bumiputera,477.1
2748,1996,JOHOR,Malaysian citizens,Chinese,332.8
2749,1996,JOHOR,Malaysian citizens,Indians,67
2750,1996,JOHOR,Malaysian citizens,Others,8.5
2751,1996,JOHOR,Non Malaysian citizens,N.A,111.2
2752,1996,KEDAH,Total of employed,N.A,535.9
2753,1996,KEDAH,Malaysian citizens,Total Malaysian citizens,528.9
2754,1996,KEDAH,Malaysian citizens,Bumiputera,353.8
2755,1996,KEDAH,Malaysian citizens,Chinese,93.1
2756,1996,KEDAH,Malaysian citizens,Indians,44
2757,1996,KEDAH,Malaysian citizens,Others,38.1
2758,1996,KEDAH,Non Malaysian citizens,N.A,7
2759,1996,KELANTAN,Total of employed,N.A,445.5
2760,1996,KELANTAN,Malaysian citizens,Total Malaysian citizens,431.3
2761,1996,KELANTAN,Malaysian citizens,Bumiputera,371.4
2762,1996,KELANTAN,Malaysian citizens,Chinese,23.2
2763,1996,KELANTAN,Malaysian citizens,Indians,1.6
2764,1996,KELANTAN,Malaysian citizens,Others,35
2765,1996,KELANTAN,Non Malaysian citizens,N.A,14.2
2766,1996,MELAKA,Total of employed,N.A,237
2767,1996,MELAKA,Malaysian citizens,Total Malaysian citizens,226.8
2768,1996,MELAKA,Malaysian citizens,Bumiputera,120.8
2769,1996,MELAKA,Malaysian citizens,Chinese,85
2770,1996,MELAKA,Malaysian citizens,Indians,16
2771,1996,MELAKA,Malaysian citizens,Others,5
2772,1996,MELAKA,Non Malaysian citizens,N.A,10.2
2773,1996,N.SEMBILAN,Total of employed,N.A,319.3
2774,1996,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,293.8
2775,1996,N.SEMBILAN,Malaysian citizens,Bumiputera,152.6
2776,1996,N.SEMBILAN,Malaysian citizens,Chinese,87.9
2777,1996,N.SEMBILAN,Malaysian citizens,Indians,47.9
2778,1996,N.SEMBILAN,Malaysian citizens,Others,5.5
2779,1996,N.SEMBILAN,Non Malaysian citizens,N.A,25.5
2780,1996,PAHANG,Total of employed,N.A,406.2
2781,1996,PAHANG,Malaysian citizens,Total Malaysian citizens,374.6
2782,1996,PAHANG,Malaysian citizens,Bumiputera,260.2
2783,1996,PAHANG,Malaysian citizens,Chinese,78.2
2784,1996,PAHANG,Malaysian citizens,Indians,18.2
2785,1996,PAHANG,Malaysian citizens,Others,18.1
2786,1996,PAHANG,Non Malaysian citizens,N.A,31.6
2787,1996,P.PINANG,Total of employed,N.A,449.4
2788,1996,P.PINANG,Malaysian citizens,Total Malaysian citizens,430.4
2789,1996,P.PINANG,Malaysian citizens,Bumiputera,175.4
2790,1996,P.PINANG,Malaysian citizens,Chinese,194.2
2791,1996,P.PINANG,Malaysian citizens,Indians,53.8
2792,1996,P.PINANG,Malaysian citizens,Others,7
2793,1996,P.PINANG,Non Malaysian citizens,N.A,19.1
2794,1996,PERAK,Total of employed,N.A,723
2795,1996,PERAK,Malaysian citizens,Total Malaysian citizens,702.6
2796,1996,PERAK,Malaysian citizens,Bumiputera,334.1
2797,1996,PERAK,Malaysian citizens,Chinese,252.5
2798,1996,PERAK,Malaysian citizens,Indians,103
2799,1996,PERAK,Malaysian citizens,Others,12.9
2800,1996,PERAK,Non Malaysian citizens,N.A,20.5
2801,1996,PERLIS,Total of employed,N.A,70.1
2802,1996,PERLIS,Malaysian citizens,Total Malaysian citizens,69.6
2803,1996,PERLIS,Malaysian citizens,Bumiputera,55
2804,1996,PERLIS,Malaysian citizens,Chinese,6.8
2805,1996,PERLIS,Malaysian citizens,Indians,0.8
2806,1996,PERLIS,Malaysian citizens,Others,7
2807,1996,PERLIS,Non Malaysian citizens,N.A,0.5
2808,1996,SELANGOR,Total of employed,N.A,1359
2809,1996,SELANGOR,Malaysian citizens,Total Malaysian citizens,1223.8
2810,1996,SELANGOR,Malaysian citizens,Bumiputera,603.6
2811,1996,SELANGOR,Malaysian citizens,Chinese,412
2812,1996,SELANGOR,Malaysian citizens,Indians,182
2813,1996,SELANGOR,Malaysian citizens,Others,26.2
2814,1996,SELANGOR,Non Malaysian citizens,N.A,135.2
2815,1996,TERENGGANU,Total of employed,N.A,298
2816,1996,TERENGGANU,Malaysian citizens,Total Malaysian citizens,283.1
2817,1996,TERENGGANU,Malaysian citizens,Bumiputera,268
2818,1996,TERENGGANU,Malaysian citizens,Chinese,10.3
2819,1996,TERENGGANU,Malaysian citizens,Indians,1.1
2820,1996,TERENGGANU,Malaysian citizens,Others,3.7
2821,1996,TERENGGANU,Non Malaysian citizens,N.A,14.9
2822,1996,SABAH,Total of employed,N.A,992.5
2823,1996,SABAH,Malaysian citizens,Total Malaysian citizens,597.5
2824,1996,SABAH,Malaysian citizens,Bumiputera,422.2
2825,1996,SABAH,Malaysian citizens,Chinese,114.9
2826,1996,SABAH,Malaysian citizens,Indians,1.4
2827,1996,SABAH,Malaysian citizens,Others,59
2828,1996,SABAH,Non Malaysian citizens,N.A,395
2829,1996,SARAWAK,Total of employed,N.A,831.5
2830,1996,SARAWAK,Malaysian citizens,Total Malaysian citizens,794.7
2831,1996,SARAWAK,Malaysian citizens,Bumiputera,561.6
2832,1996,SARAWAK,Malaysian citizens,Chinese,225.2
2833,1996,SARAWAK,Malaysian citizens,Indians,1.9
2834,1996,SARAWAK,Malaysian citizens,Others,6
2835,1996,SARAWAK,Non Malaysian citizens,N.A,36.9
2836,1996,W.P.KUALA LUMPUR,Total of employed,N.A,697.8
2837,1996,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,634.1
2838,1996,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,230.4
2839,1996,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,312.6
2840,1996,W.P.KUALA LUMPUR,Malaysian citizens,Indians,83
2841,1996,W.P.KUALA LUMPUR,Malaysian citizens,Others,8.1
2842,1996,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,63.7
2843,1996,W.P.LABUAN,Total of employed,N.A,37.4
2844,1996,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,22.6
2845,1996,W.P.LABUAN,Malaysian citizens,Bumiputera,18.7
2846,1996,W.P.LABUAN,Malaysian citizens,Chinese,3.2
2847,1996,W.P.LABUAN,Malaysian citizens,Indians,0.1
2848,1996,W.P.LABUAN,Malaysian citizens,Others,0.6
2849,1996,W.P.LABUAN,Non Malaysian citizens,N.A,14.8
2850,1995,MALAYSIA,Total of employed,N.A,7645
2851,1995,MALAYSIA,Malaysian citizens,Total Malaysian citizens,7165.7
2852,1995,MALAYSIA,Malaysian citizens,Bumiputera,4186.9
2853,1995,MALAYSIA,Malaysian citizens,Chinese,2156.6
2854,1995,MALAYSIA,Malaysian citizens,Indians,593.4
2855,1995,MALAYSIA,Malaysian citizens,Others,228.7
2856,1995,MALAYSIA,Non Malaysian citizens,N.A,479.3
2857,1995,JOHOR,Total of employed,N.A,891.8
2858,1995,JOHOR,Malaysian citizens,Total Malaysian citizens,856.3
2859,1995,JOHOR,Malaysian citizens,Bumiputera,461.7
2860,1995,JOHOR,Malaysian citizens,Chinese,323.4
2861,1995,JOHOR,Malaysian citizens,Indians,55.5
2862,1995,JOHOR,Malaysian citizens,Others,15.7
2863,1995,JOHOR,Non Malaysian citizens,N.A,35.5
2864,1995,KEDAH,Total of employed,N.A,521.1
2865,1995,KEDAH,Malaysian citizens,Total Malaysian citizens,511.7
2866,1995,KEDAH,Malaysian citizens,Bumiputera,346.8
2867,1995,KEDAH,Malaysian citizens,Chinese,88.7
2868,1995,KEDAH,Malaysian citizens,Indians,39.1
2869,1995,KEDAH,Malaysian citizens,Others,37.1
2870,1995,KEDAH,Non Malaysian citizens,N.A,9.4
2871,1995,KELANTAN,Total of employed,N.A,412.7
2872,1995,KELANTAN,Malaysian citizens,Total Malaysian citizens,401.3
2873,1995,KELANTAN,Malaysian citizens,Bumiputera,366.2
2874,1995,KELANTAN,Malaysian citizens,Chinese,21.9
2875,1995,KELANTAN,Malaysian citizens,Indians,1.5
2876,1995,KELANTAN,Malaysian citizens,Others,11.6
2877,1995,KELANTAN,Non Malaysian citizens,N.A,11.4
2878,1995,MELAKA,Total of employed,N.A,222.8
2879,1995,MELAKA,Malaysian citizens,Total Malaysian citizens,213
2880,1995,MELAKA,Malaysian citizens,Bumiputera,111.8
2881,1995,MELAKA,Malaysian citizens,Chinese,78.1
2882,1995,MELAKA,Malaysian citizens,Indians,14.2
2883,1995,MELAKA,Malaysian citizens,Others,8.9
2884,1995,MELAKA,Non Malaysian citizens,N.A,9.8
2885,1995,N.SEMBILAN,Total of employed,N.A,296.2
2886,1995,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,284.9
2887,1995,N.SEMBILAN,Malaysian citizens,Bumiputera,141.3
2888,1995,N.SEMBILAN,Malaysian citizens,Chinese,83.6
2889,1995,N.SEMBILAN,Malaysian citizens,Indians,47.5
2890,1995,N.SEMBILAN,Malaysian citizens,Others,12.5
2891,1995,N.SEMBILAN,Non Malaysian citizens,N.A,11.3
2892,1995,PAHANG,Total of employed,N.A,371.4
2893,1995,PAHANG,Malaysian citizens,Total Malaysian citizens,349.1
2894,1995,PAHANG,Malaysian citizens,Bumiputera,232.2
2895,1995,PAHANG,Malaysian citizens,Chinese,76.7
2896,1995,PAHANG,Malaysian citizens,Indians,24.9
2897,1995,PAHANG,Malaysian citizens,Others,15.3
2898,1995,PAHANG,Non Malaysian citizens,N.A,22.3
2899,1995,P.PINANG,Total of employed,N.A,485.8
2900,1995,P.PINANG,Malaysian citizens,Total Malaysian citizens,475.6
2901,1995,P.PINANG,Malaysian citizens,Bumiputera,190.8
2902,1995,P.PINANG,Malaysian citizens,Chinese,218.7
2903,1995,P.PINANG,Malaysian citizens,Indians,60.4
2904,1995,P.PINANG,Malaysian citizens,Others,5.7
2905,1995,P.PINANG,Non Malaysian citizens,N.A,10.2
2906,1995,PERAK,Total of employed,N.A,634.3
2907,1995,PERAK,Malaysian citizens,Total Malaysian citizens,626.3
2908,1995,PERAK,Malaysian citizens,Bumiputera,293
2909,1995,PERAK,Malaysian citizens,Chinese,232.1
2910,1995,PERAK,Malaysian citizens,Indians,94.3
2911,1995,PERAK,Malaysian citizens,Others,6.9
2912,1995,PERAK,Non Malaysian citizens,N.A,8
2913,1995,PERLIS,Total of employed,N.A,70.8
2914,1995,PERLIS,Malaysian citizens,Total Malaysian citizens,69.7
2915,1995,PERLIS,Malaysian citizens,Bumiputera,50.4
2916,1995,PERLIS,Malaysian citizens,Chinese,6.7
2917,1995,PERLIS,Malaysian citizens,Indians,1.2
2918,1995,PERLIS,Malaysian citizens,Others,11.3
2919,1995,PERLIS,Non Malaysian citizens,N.A,1.1
2920,1995,SELANGOR,Total of employed,N.A,1338.9
2921,1995,SELANGOR,Malaysian citizens,Total Malaysian citizens,1269.1
2922,1995,SELANGOR,Malaysian citizens,Bumiputera,620.6
2923,1995,SELANGOR,Malaysian citizens,Chinese,430.5
2924,1995,SELANGOR,Malaysian citizens,Indians,184
2925,1995,SELANGOR,Malaysian citizens,Others,33.9
2926,1995,SELANGOR,Non Malaysian citizens,N.A,69.8
2927,1995,TERENGGANU,Total of employed,N.A,268
2928,1995,TERENGGANU,Malaysian citizens,Total Malaysian citizens,263.8
2929,1995,TERENGGANU,Malaysian citizens,Bumiputera,249.2
2930,1995,TERENGGANU,Malaysian citizens,Chinese,10.2
2931,1995,TERENGGANU,Malaysian citizens,Indians,0.6
2932,1995,TERENGGANU,Malaysian citizens,Others,3.8
2933,1995,TERENGGANU,Non Malaysian citizens,N.A,4.2
2934,1995,SABAH,Total of employed,N.A,722.7
2935,1995,SABAH,Malaysian citizens,Total Malaysian citizens,495.9
2936,1995,SABAH,Malaysian citizens,Bumiputera,344
2937,1995,SABAH,Malaysian citizens,Chinese,99.8
2938,1995,SABAH,Malaysian citizens,Indians,0.9
2939,1995,SABAH,Malaysian citizens,Others,51.3
2940,1995,SABAH,Non Malaysian citizens,N.A,226.8
2941,1995,SARAWAK,Total of employed,N.A,789.2
2942,1995,SARAWAK,Malaysian citizens,Total Malaysian citizens,774.6
2943,1995,SARAWAK,Malaysian citizens,Bumiputera,547.7
2944,1995,SARAWAK,Malaysian citizens,Chinese,219.6
2945,1995,SARAWAK,Malaysian citizens,Indians,2.8
2946,1995,SARAWAK,Malaysian citizens,Others,4.5
